mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.02931532859802246,0.006501438269114219,0.0035451412200927734,0.0007223967214481944,lbfgs,{'solver': 'lbfgs'},0.79375,0.725,0.81875,0.73125,0.74375,0.7625,0.03708099243547831,6
0.009755229949951172,0.0015633454281852365,0.005475139617919922,0.0009906250199598291,liblinear,{'solver': 'liblinear'},0.8,0.7375,0.8125,0.73125,0.74375,0.7649999999999999,0.034141250709369166,1
0.021620702743530274,0.003178498536010177,0.003542327880859375,0.0007814697757666364,newton-cg,{'solver': 'newton-cg'},0.8,0.725,0.81875,0.7375,0.74375,0.7649999999999999,0.03720719016534304,1
0.01367645263671875,0.0028694918593319086,0.00404200553894043,0.0003291506636572209,newton-cholesky,{'solver': 'newton-cholesky'},0.8,0.725,0.81875,0.7375,0.74375,0.7649999999999999,0.03720719016534304,1
0.023796796798706055,0.0021297148449173392,0.008514070510864257,0.010247239359367688,sag,{'solver': 'sag'},0.8,0.725,0.81875,0.7375,0.74375,0.7649999999999999,0.03720719016534304,1
0.03368196487426758,0.002699229716284866,0.004078865051269531,0.0005045869764501497,saga,{'solver': 'saga'},0.8,0.725,0.81875,0.73125,0.74375,0.76375,0.038201766974840325,5
